#name,id,kpi7_avg,kpi7_max
,1355,28 ,37 
,1356,29 ,38 
,1357,30 ,40 
,1358,30 ,39 
,1359,30 ,43 
,1360,30 ,42 
,1361,30 ,42 
,1362,30 ,40 
,1363,31 ,49 
,1364,31 ,40 
,1365,34 ,42 
,1366,33 ,45 
,1367,33 ,55 
,1368,29 ,41 
,1369,29 ,36 
,1370,28 ,39 
,1371,29 ,34 
,1372,28 ,33 
,1373,29 ,43 
,1374,29 ,38 
,1375,29 ,35 
,1376,29 ,36 
,1377,29 ,37 
,1378,30 ,39 
,1379,29 ,41 
,1380,29 ,40 
,1381,28 ,34 
,1382,29 ,38 
,1383,29 ,37 
,1384,28 ,39 
,1385,29 ,36 
,1386,29 ,34 
,1387,29 ,40 
,1388,29 ,36 
,1389,29 ,43 
,1390,30 ,38 
,1391,29 ,35 
,1392,29 ,35 
,1393,28 ,38 
,1394,29 ,34 
,1395,29 ,35 
,1396,29 ,41 
,1397,29 ,38 
,1398,29 ,38 
,1399,28 ,35 
,1400,27 ,34 
,1401,29 ,46 
,1402,30 ,42 
,1403,28 ,43 
,1404,28 ,41 
,1405,29 ,38 
,1406,29 ,34 
,1407,30 ,43 
,1408,28 ,37 
,1409,29 ,38 
,1410,29 ,38 
,1411,30 ,45 
,1412,29 ,37 
,1413,29 ,41 
,1414,30 ,38 
,1415,30 ,43 
,1416,30 ,43 
,1417,29 ,35 
,1418,29 ,36 
,1419,30 ,36 
,1420,28 ,35 
,1421,28 ,44 
,1422,28 ,36 
,1423,28 ,39 
,1424,31 ,49 
,1425,30 ,40 
,1426,32 ,46 
,1427,31 ,42 
,1428,31 ,47 
,1429,31 ,42 
,1430,31 ,47 
,1431,30 ,36 
,1432,28 ,36 
,1433,28 ,33 
,1434,29 ,40 
,1435,28 ,35 
,1436,29 ,42 
,1437,29 ,38 
,1438,29 ,34 
,1439,29 ,45 
,1440,29 ,40 
,1441,29 ,37 
,1442,29 ,38 
,1443,29 ,43 
,1444,28 ,34 
,1445,29 ,42 
,1446,30 ,44 
,1447,28 ,35 
,1448,29 ,42 
,1449,28 ,37 
,1450,29 ,38 
,1451,30 ,40 
,1452,30 ,39 
,1453,30 ,43 
,1454,30 ,42 
,1455,30 ,42 
,1456,30 ,40 
,1457,31 ,49 
,1458,31 ,40 
,1459,33 ,45 
,1460,34 ,44 
,1461,35 ,48 
,1462,28 ,36 
,1463,27 ,32 
,1464,28 ,39 
,1465,29 ,34 
,1466,28 ,33 
,1467,29 ,40 
,1468,28 ,34 
,1469,29 ,40 
,1470,28 ,35 
,1471,29 ,42 
,1472,29 ,38 
,1473,29 ,36 
,1474,29 ,37 
,1475,30 ,39 
,1476,29 ,42 
,1477,28 ,41 
,1478,28 ,34 
,1479,29 ,38 
,1480,28 ,37 
,1481,29 ,34 
,1482,29 ,45 
,1483,29 ,40 
,1484,28 ,39 
,1485,29 ,36 
,1486,29 ,34 
,1487,29 ,40 
,1488,29 ,36 
,1489,29 ,43 
,1490,30 ,38 
,1491,29 ,35 
,1492,29 ,37 
,1493,29 ,38 
,1494,29 ,43 
,1495,29 ,35 
,1496,28 ,38 
,1497,29 ,34 
,1498,29 ,35 
,1499,29 ,41 
,1500,29 ,38 
,1501,29 ,38 
,1502,28 ,35 
,1503,28 ,34 
,1504,29 ,42 
,1505,30 ,44 
,1506,27 ,34 
,1507,29 ,46 
,1508,30 ,42 
,1509,28 ,43 
,1510,28 ,41 
,1511,29 ,38 
,1512,29 ,34 
,1513,30 ,43 
,1514,28 ,35 
,1515,29 ,42 
,1516,28 ,37 
,1517,28 ,37 
,1518,29 ,38 
,1519,29 ,38 
,1520,30 ,45 
,1521,29 ,37 
,1522,29 ,41 
,1523,30 ,38 
,1524,30 ,43 
,1525,29 ,38 
,1526,30 ,40 
,1527,30 ,39 
,1528,30 ,43 
,1529,29 ,35 
,1530,29 ,36 
,1531,30 ,36 
,1532,28 ,35 
,1533,28 ,44 
,1534,28 ,36 
,1535,28 ,39 
,1536,30 ,43 
,1537,30 ,42 
,1538,30 ,42 
,1539,31 ,49 
,1540,30 ,40 
,1541,32 ,46 
,1542,31 ,42 
,1543,31 ,47 
,1544,31 ,42 
,1545,31 ,47 
,1546,30 ,36 
,1547,30 ,40 
,1548,31 ,49 
,1549,31 ,40 
,1550,33 ,45 
,1551,34 ,44 
,1552,35 ,48 
,1553,28 ,36 
,1554,28 ,33 
,1555,29 ,40 
,1556,28 ,35 
,1557,29 ,42 
,1558,29 ,38 
,1559,29 ,34 
,1560,29 ,45 
,1561,29 ,40 
,1562,29 ,37 
,1563,29 ,38 
,1564,29 ,43 
,1565,28 ,34 
,1566,29 ,42 
,1567,30 ,44 
,1568,28 ,35 
,1569,29 ,42 
,1570,28 ,37 
,1571,29 ,38 
,1572,30 ,40 
,1573,30 ,39 
,1574,30 ,43 
,1575,30 ,42 
,1576,30 ,42 
,1577,30 ,40 
,1578,31 ,49 
,1579,31 ,40 
,1580,33 ,45 
,1581,34 ,44 
,1582,35 ,48 
,1583,28 ,36 
,1584,28 ,33 
,1585,29 ,40 
,1586,28 ,35 
,1587,29 ,42 
,1588,29 ,38 
,1589,29 ,34 
,1590,29 ,45 
,1591,29 ,40 
,1592,29 ,37 
,1593,29 ,38 
,1594,29 ,43 
,1595,28 ,34 
,1596,29 ,42 
,1597,30 ,44 
,1598,28 ,35 
,1599,29 ,42 
,1600,28 ,37 
,1601,29 ,38 
,1602,30 ,40 
,1603,30 ,39 
,1604,30 ,43 
,1605,30 ,42 
,1606,30 ,42 
,1607,30 ,40 
,1608,31 ,49 
,1609,31 ,40 
,1610,33 ,45 
,1611,34 ,44 
,1612,35 ,48 
,1613,26 ,31 
,1614,26 ,29 
,1615,26 ,29 
,1616,26 ,31 
,1617,26 ,31 
,1618,26 ,28 
,1619,26 ,30 
,1620,26 ,33 
,1621,25 ,30 
,1622,26 ,33 
,1623,26 ,32 
,1624,25 ,32 
,1625,26 ,32 
,1626,26 ,32 
,1627,26 ,30 
,1628,26 ,29 
,1629,25 ,30 
,1630,25 ,29 
,1631,26 ,30 
,1632,25 ,30 
,1633,25 ,29 
,1634,25 ,29 
,1635,26 ,31 
,1636,25 ,31 
,1637,25 ,30 
,1638,25 ,29 
,1639,25 ,27 
,1640,25 ,31 
,1641,26 ,30 
,1642,25 ,29 
,1643,26 ,29 
,1644,26 ,30 
,1645,25 ,31 
,1646,25 ,29 
,1647,25 ,31 
,1648,25 ,27 
,1649,25 ,29 
,1650,26 ,28 
,1651,26 ,30 
,1652,25 ,29 
,1653,25 ,29 
,1654,26 ,29 
,1655,25 ,30 
,1656,26 ,32 
,1657,25 ,29 
,1658,26 ,31 
,1659,26 ,31 
,1660,25 ,28 
,1661,26 ,30 
,1662,26 ,29 
,1663,25 ,30 
,1664,25 ,28 
,1665,25 ,30 
,1666,25 ,30 
,1667,26 ,30 
,1668,25 ,28 
,1669,26 ,32 
,1670,26 ,32 
,1671,26 ,32 
,1672,26 ,31 
,1673,25 ,29 
,1674,26 ,33 
,1675,26 ,30 
,1676,26 ,33 
,1677,26 ,31 
,1678,25 ,35 
,1679,26 ,32 
,1680,25 ,29 
,1681,26 ,31 
,1682,27 ,32 
,1683,26 ,30 
,1684,26 ,31 
,1685,25 ,29 
,1686,26 ,30 
,1687,26 ,32 
,1688,26 ,30 
,1689,25 ,28 
,1690,25 ,29 
,1691,26 ,31 
,1692,26 ,31 
,1693,26 ,31 
,1694,25 ,28 
,1695,26 ,30 
,1696,25 ,33 
,1697,26 ,33 
,1698,25 ,31 
,1699,26 ,29 
,1700,25 ,28 
,1701,26 ,29 
,1702,25 ,31 
,1703,26 ,32 
,1704,26 ,31 
,1705,25 ,32 
,1706,25 ,29 
,1707,25 ,28 
,1708,25 ,31 
,1709,25 ,32 
,1710,25 ,32 
,1711,25 ,30 
,1712,25 ,29 
,1713,26 ,33 
,1714,25 ,28 
,1715,25 ,30 
,1716,25 ,29 
,1717,25 ,30 
,1718,26 ,30 
,1719,25 ,32 
,1720,25 ,29 
,1721,25 ,30 
,1722,26 ,32 
,1723,25 ,28 
,1724,25 ,29 
,1725,25 ,30 
,1726,25 ,28 
,1727,25 ,29 
,1728,25 ,29 
,1729,25 ,29 
,1730,25 ,30 
,1731,25 ,30 
,1732,24 ,29 
,1733,25 ,28 
,1734,25 ,32 
,1735,25 ,29 
,1736,25 ,31 
,1737,25 ,30 
,1738,25 ,33 
,1739,25 ,34 
,1740,25 ,33 
,1741,25 ,29 
,1742,25 ,28 
,1743,25 ,35 
,1744,25 ,29 
,1745,26 ,31 
,1746,25 ,29 
,1747,26 ,31 
,1748,26 ,32 
,1749,25 ,30 
,1750,26 ,32 
,1751,25 ,28 
,1752,26 ,34 
,1753,26 ,31 
,1754,25 ,30 
,1755,26 ,33 
,1756,26 ,33 
,1757,26 ,29 
,1758,26 ,31 
,1759,26 ,31 
,1760,26 ,31 
,1761,26 ,30 
,1762,25 ,32 
,1763,26 ,29 
,1764,26 ,33 
,1765,26 ,32 
,1766,26 ,31 
,1767,26 ,32 
,1768,25 ,29 
,1769,25 ,29 
,1770,26 ,31 
,1771,26 ,31 
,1772,25 ,32 
,1773,25 ,29 
,1774,25 ,30 
,1775,25 ,31 
,1776,25 ,29 
,1777,25 ,31 
,1778,26 ,31 
,1779,25 ,30 
,1780,25 ,31 
,1781,25 ,29 
,1782,25 ,29 
,1783,25 ,28 
,1784,25 ,28 
,1785,25 ,29 
,1786,25 ,29 
,1787,24 ,29 
,1788,25 ,31 
,1789,25 ,30 
,1790,25 ,32 
,1791,25 ,31 
,1792,26 ,35 
,1793,26 ,32 
,1794,26 ,30 
,1795,27 ,32 
,1796,26 ,30 
,1797,26 ,31 
,1798,26 ,28 
,1799,26 ,32 
,1800,27 ,32 
,1801,26 ,29 
,1802,26 ,29 
,1803,26 ,30 
,1804,26 ,33 
,1805,26 ,29 
,1806,25 ,29 
,1807,25 ,28 
,1808,26 ,31 
,1809,26 ,29 
,1810,25 ,29 
,1811,26 ,30 
,1812,25 ,32 
,1813,26 ,32 
,1814,25 ,33 
,1815,25 ,29 
,1816,25 ,31 
,1817,26 ,30 
,1818,26 ,30 
,1819,25 ,30 
,1820,25 ,31 
,1821,25 ,32 
,1822,25 ,32 
,1823,25 ,29 
,1824,25 ,29 
,1825,25 ,28 
,1826,25 ,29 
,1827,25 ,35 
,1828,25 ,29 
,1829,25 ,28 
,1830,25 ,31 
,1831,25 ,28 
,1832,25 ,30 
,1833,25 ,28 
,1834,26 ,31 
,1835,25 ,29 
,1836,25 ,29 
,1837,25 ,32 
,1838,25 ,30 
,1839,24 ,29 
,1840,25 ,31 
,1841,25 ,28 
,1842,25 ,31 
,1843,25 ,33 
,1844,25 ,29 
,1845,25 ,28 
,1846,25 ,29 
,1847,25 ,31 
,1848,25 ,32 
,1849,25 ,30 
,1850,25 ,29 
,1851,25 ,31 
,1852,25 ,32 
,1853,24 ,28 
,1854,26 ,34 
,1855,26 ,30 
,1856,26 ,33 
,1857,26 ,32 
,1858,25 ,32 
,1859,25 ,29 
,1860,25 ,29 
,1861,25 ,30 
,1862,26 ,31 
,1863,26 ,32 
,1864,26 ,33 
,1865,25 ,29 
,1866,26 ,30 
,1867,26 ,30 
,1868,25 ,30 
,1869,26 ,30 
,1870,25 ,30 
,1871,25 ,27 
,1872,25 ,30 
,1873,25 ,29 
,1874,25 ,31 
,1875,25 ,31 
,1876,25 ,33 
,1877,25 ,31 
,1878,25 ,32 
,1879,25 ,28 
,1880,25 ,28 
,1881,25 ,29 
,1882,25 ,29 
,1883,24 ,27 
,1884,25 ,31 
,1885,25 ,28 
,1886,26 ,31 
,1887,25 ,32 
,1888,25 ,29 
,1889,25 ,30 
,1890,26 ,32 
,1891,26 ,31 
,1892,26 ,31 
,1893,26 ,29 
,1894,27 ,31 
,1895,26 ,29 
,1896,27 ,32 
,1897,26 ,32 
,1898,27 ,33 
,1899,26 ,31 
,1900,26 ,29 
,1901,25 ,31 
,1902,25 ,28 
,1903,25 ,32 
,1904,26 ,29 
,1905,25 ,30 
,1906,26 ,32 
,1907,26 ,31 
,1908,25 ,30 
,1909,25 ,31 
,1910,25 ,29 
,1911,26 ,29 
,1912,25 ,35 
,1913,25 ,30 
,1914,25 ,32 
,1915,26 ,33 
,1916,25 ,30 
,1917,25 ,28 
,1918,25 ,29 
,1919,25 ,30 
,1920,25 ,31 
,1921,25 ,30 
,1922,25 ,31 
,1923,25 ,30 
,1924,25 ,29 
,1925,25 ,32 
,1926,25 ,30 
,1927,25 ,30 
,1928,25 ,31 
,1929,25 ,30 
,1930,25 ,29 
,1931,25 ,30 
,1932,25 ,29 
,1933,25 ,32 
,1934,25 ,32 
,1935,25 ,30 
,1936,25 ,29 
,1937,25 ,30 
,1938,25 ,30 
,1939,25 ,31 
,1940,24 ,28 
,1941,25 ,30 
,1942,25 ,31 
,1943,25 ,28 
,1944,25 ,28 
,1945,25 ,28 
,1946,25 ,32 
,1947,25 ,31 
,1948,26 ,32 
,1949,25 ,31 
,1950,26 ,32 
,1951,25 ,31 
,1952,26 ,31 
,1953,25 ,30 
,1954,25 ,30 
,1955,27 ,33 
,1956,28 ,41 
,1957,28 ,38 
,1958,29 ,36 
,1959,29 ,35 
,1960,28 ,37 
,1961,29 ,37 
,1962,29 ,37 
,1963,30 ,39 
,1964,29 ,39 
,1965,29 ,37 
,1966,29 ,42 
,1967,29 ,35 
,1968,29 ,38 
,1969,29 ,37 
,1970,30 ,52 
,1971,28 ,34 
,1972,29 ,39 
,1973,29 ,39 
,1974,29 ,37 
,1975,29 ,38 
,1976,29 ,36 
,1977,29 ,35 
,1978,30 ,42 
,1979,29 ,39 
,1980,32 ,48 
,1981,31 ,40 
,1982,30 ,39 
,1983,33 ,61 
,1984,33 ,49 
,1985,33 ,47 
,1986,28 ,35 
,1987,28 ,37 
,1988,28 ,32 
,1989,28 ,37 
,1990,28 ,38 
,1991,28 ,35 
,1992,28 ,33 
,1993,29 ,36 
,1994,28 ,36 
,1995,29 ,38 
,1996,29 ,38 
,1997,29 ,35 
,1998,29 ,36 
,1999,29 ,36 
,2000,29 ,37 
,2001,29 ,38 
,2002,29 ,35 
,2003,29 ,37 
,2004,28 ,37 
,2005,29 ,46 
,2006,29 ,42 
,2007,29 ,38 
,2008,28 ,34 
,2009,29 ,35 
,2010,29 ,35 
,2011,30 ,38 
,2012,30 ,37 
,2013,28 ,35 
,2014,29 ,48 
,2015,29 ,38 
,2016,29 ,39 
,2017,28 ,38 
,2018,28 ,35 
,2019,29 ,38 
,2020,30 ,42 
,2021,29 ,41 
,2022,28 ,41 
,2023,29 ,39 
,2024,30 ,38 
,2025,29 ,37 
,2026,28 ,34 
,2027,29 ,38 
,2028,29 ,36 
,2029,30 ,43 
,2030,29 ,39 
,2031,29 ,38 
,2032,30 ,38 
,2033,29 ,38 
,2034,30 ,40 
,2035,29 ,38 
,2036,30 ,39 
,2037,29 ,39 
,2038,30 ,41 
,2039,29 ,40 
,2040,30 ,38 
,2041,29 ,34 
,2042,30 ,38 
,2043,31 ,43 
,2044,30 ,40 
,2045,31 ,48 
,2046,30 ,41 
,2047,30 ,37 
,2048,30 ,41 
,2049,32 ,40 
,2050,28 ,33 
,2051,28 ,33 
,2052,28 ,34 
,2053,28 ,37 
,2054,28 ,37 
,2055,28 ,34 
,2056,29 ,37 
,2057,29 ,36 
,2058,29 ,39 
,2059,29 ,37 
,2060,29 ,42 
,2061,29 ,35 
,2062,29 ,38 
,2063,29 ,37 
,2064,30 ,40 
,2065,28 ,34 
,2066,29 ,39 
,2067,29 ,39 
,2068,29 ,37 
,2069,29 ,38 
,2070,30 ,45 
,2071,30 ,35 
,2072,30 ,42 
,2073,30 ,41 
,2074,32 ,46 
,2075,31 ,38 
,2076,31 ,43 
,2077,33 ,61 
,2078,33 ,49 
,2079,33 ,52 
,2080,28 ,40 
,2081,28 ,34 
,2082,28 ,34 
,2083,29 ,38 
,2084,28 ,35 
,2085,28 ,36 
,2086,28 ,35 
,2087,28 ,33 
,2088,28 ,36 
,2089,29 ,37 
,2090,29 ,38 
,2091,29 ,38 
,2092,29 ,37 
,2093,28 ,36 
,2094,29 ,42 
,2095,28 ,35 
,2096,29 ,35 
,2097,29 ,38 
,2098,29 ,33 
,2099,28 ,38 
,2100,29 ,36 
,2101,29 ,38 
,2102,29 ,41 
,2103,29 ,36 
,2104,29 ,35 
,2105,30 ,38 
,2106,30 ,37 
,2107,29 ,35 
,2108,29 ,48 
,2109,30 ,39 
,2110,30 ,49 
,2111,29 ,39 
,2112,28 ,32 
,2113,30 ,39 
,2114,30 ,42 
,2115,29 ,41 
,2116,28 ,41 
,2117,29 ,39 
,2118,29 ,39 
,2119,29 ,43 
,2120,28 ,34 
,2121,29 ,38 
,2122,29 ,36 
,2123,30 ,43 
,2124,29 ,39 
,2125,29 ,38 
,2126,30 ,38 
,2127,29 ,38 
,2128,29 ,40 
,2129,29 ,38 
,2130,30 ,39 
,2131,29 ,39 
,2132,30 ,41 
,2133,29 ,36 
,2134,31 ,43 
,2135,29 ,34 
,2136,30 ,46 
,2137,31 ,42 
,2138,30 ,36 
,2139,31 ,41 
,2140,30 ,41 
,2141,31 ,53 
,2142,31 ,38 
,2143,31 ,53 
,2144,28 ,38 
,2145,27 ,34 
,2146,28 ,36 
,2147,29 ,42 
,2148,28 ,37 
,2149,29 ,37 
,2150,29 ,37 
,2151,29 ,40 
,2152,29 ,37 
,2153,29 ,37 
,2154,29 ,38 
,2155,29 ,34 
,2156,28 ,36 
,2157,29 ,37 
,2158,30 ,40 
,2159,28 ,34 
,2160,29 ,39 
,2161,29 ,39 
,2162,29 ,37 
,2163,29 ,38 
,2164,30 ,45 
,2165,30 ,35 
,2166,30 ,42 
,2167,30 ,41 
,2168,30 ,44 
,2169,32 ,42 
,2170,32 ,48 
,2171,33 ,61 
,2172,33 ,49 
,2173,33 ,51 
,2174,27 ,34 
,2175,28 ,34 
,2176,29 ,39 
,2177,28 ,34 
,2178,27 ,32 
,2179,28 ,36 
,2180,29 ,37 
,2181,29 ,36 
,2182,27 ,36 
,2183,29 ,44 
,2184,29 ,40 
,2185,28 ,35 
,2186,29 ,37 
,2187,28 ,35 
,2188,29 ,38 
,2189,29 ,35 
,2190,29 ,35 
,2191,29 ,38 
,2192,29 ,33 
,2193,28 ,38 
,2194,29 ,39 
,2195,29 ,38 
,2196,29 ,41 
,2197,30 ,48 
,2198,29 ,35 
,2199,30 ,38 
,2200,30 ,37 
,2201,29 ,35 
,2202,29 ,48 
,2203,30 ,39 
,2204,30 ,49 
,2205,29 ,39 
,2206,28 ,32 
,2207,30 ,39 
,2208,30 ,42 
,2209,29 ,38 
,2210,28 ,41 
,2211,30 ,39 
,2212,29 ,39 
,2213,29 ,43 
,2214,28 ,34 
,2215,29 ,38 
,2216,29 ,36 
,2217,30 ,43 
,2218,29 ,39 
,2219,29 ,38 
,2220,30 ,38 
,2221,29 ,38 
,2222,29 ,40 
,2223,29 ,38 
,2224,30 ,39 
,2225,29 ,39 
,2226,30 ,41 
,2227,29 ,36 
,2228,31 ,43 
,2229,29 ,34 
,2230,30 ,46 
,2231,31 ,52 
,2232,30 ,36 
,2233,31 ,41 
,2234,30 ,41 
,2235,30 ,41 
,2236,31 ,38 
,2237,31 ,53 
,2238,27 ,34 
,2239,27 ,32 
,2240,29 ,36 
,2241,28 ,40 
,2242,28 ,41 
,2243,28 ,38 
,2244,29 ,37 
,2245,29 ,43 
,2246,29 ,37 
,2247,29 ,37 
,2248,29 ,38 
,2249,29 ,34 
,2250,28 ,36 
,2251,29 ,37 
,2252,30 ,40 
,2253,28 ,34 
,2254,29 ,39 
,2255,29 ,39 
,2256,29 ,37 
,2257,29 ,38 
,2258,30 ,45 
,2259,30 ,35 
,2260,30 ,42 
,2261,30 ,41 
,2262,31 ,43 
,2263,32 ,42 
,2264,32 ,48 
,2265,32 ,49 
,2266,33 ,57 
,2267,34 ,50 
,2268,27 ,34 
,2269,28 ,34 
,2270,28 ,34 
,2271,28 ,34 
,2272,27 ,32 
,2273,29 ,40 
,2274,29 ,35 
,2275,29 ,36 
,2276,28 ,40 
,2277,28 ,41 
,2278,28 ,38 
,2279,27 ,36 
,2280,29 ,39 
,2281,29 ,40 
,2282,28 ,35 
,2283,29 ,42 
,2284,28 ,35 
,2285,28 ,37 
,2286,29 ,35 
,2287,29 ,37 
,2288,29 ,43 
,2289,29 ,37 
,2290,29 ,35 
,2291,29 ,38 
,2292,29 ,36 
,2293,28 ,36 
,2294,29 ,40 
,2295,29 ,38 
,2296,29 ,41 
,2297,30 ,48 
,2298,29 ,37 
,2299,29 ,38 
,2300,29 ,34 
,2301,29 ,35 
,2302,30 ,38 
,2303,30 ,37 
,2304,29 ,35 
,2305,29 ,48 
,2306,29 ,45 
,2307,30 ,49 
,2308,29 ,39 
,2309,28 ,36 
,2310,29 ,37 
,2311,30 ,40 
,2312,28 ,32 
,2313,30 ,39 
,2314,30 ,42 
,2315,29 ,38 
,2316,28 ,41 
,2317,30 ,39 
,2318,29 ,39 
,2319,29 ,43 
,2320,28 ,34 
,2321,29 ,39 
,2322,29 ,39 
,2323,28 ,34 
,2324,29 ,38 
,2325,29 ,36 
,2326,30 ,43 
,2327,29 ,39 
,2328,29 ,38 
,2329,30 ,38 
,2330,29 ,38 
,2331,29 ,37 
,2332,29 ,38 
,2333,30 ,45 
,2334,29 ,40 
,2335,29 ,38 
,2336,30 ,39 
,2337,29 ,39 
,2338,30 ,41 
,2339,29 ,36 
,2340,31 ,43 
,2341,29 ,34 
,2342,30 ,35 
,2343,30 ,42 
,2344,30 ,41 
,2345,30 ,46 
,2346,31 ,52 
,2347,30 ,36 
,2348,31 ,41 
,2349,30 ,41 
,2350,30 ,41 
,2351,31 ,38 
,2352,31 ,53 
,2353,31 ,43 
,2354,32 ,42 
,2355,32 ,48 
,2356,32 ,49 
,2357,33 ,57 
,2358,34 ,50 
,2359,27 ,34 
,2360,27 ,32 
,2361,29 ,36 
,2362,28 ,40 
,2363,28 ,41 
,2364,28 ,38 
,2365,29 ,37 
,2366,29 ,43 
,2367,29 ,37 
,2368,29 ,37 
,2369,29 ,38 
,2370,29 ,34 
,2371,28 ,36 
,2372,29 ,37 
,2373,30 ,40 
,2374,28 ,34 
,2375,29 ,39 
,2376,29 ,39 
,2377,29 ,37 
,2378,29 ,38 
,2379,30 ,45 
,2380,30 ,35 
,2381,30 ,42 
,2382,30 ,41 
,2383,31 ,43 
,2384,32 ,42 
,2385,32 ,48 
,2386,32 ,49 
,2387,33 ,57 
,2388,34 ,50 
,2389,27 ,34 
,2390,27 ,32 
,2391,29 ,36 
,2392,28 ,40 
,2393,28 ,41 
,2394,28 ,38 
,2395,29 ,37 
,2396,29 ,43 
,2397,29 ,37 
,2398,29 ,37 
,2399,29 ,38 
,2400,29 ,34 
,2401,28 ,36 
,2402,29 ,37 
,2403,30 ,40 
,2404,28 ,34 
,2405,29 ,39 
,2406,29 ,39 
,2407,29 ,37 
,2408,29 ,38 
,2409,30 ,45 
,2410,30 ,35 
,2411,30 ,42 
,2412,30 ,41 
,2413,31 ,43 
,2414,32 ,42 
,2415,32 ,48 
,2416,32 ,49 
,2417,33 ,57 
,2418,34 ,50 
,2419,26 ,31 
,2420,26 ,29 
,2421,26 ,29 
,2422,26 ,31 
,2423,26 ,31 
,2424,26 ,28 
,2425,26 ,30 
,2426,26 ,33 
,2427,25 ,30 
,2428,26 ,33 
,2429,26 ,32 
,2430,25 ,32 
,2431,26 ,32 
,2432,26 ,32 
,2433,26 ,30 
,2434,26 ,29 
,2435,25 ,30 
,2436,25 ,29 
,2437,26 ,30 
,2438,25 ,30 
,2439,25 ,29 
,2440,25 ,29 
,2441,26 ,31 
,2442,25 ,31 
,2443,25 ,30 
,2444,25 ,29 
,2445,25 ,27 
,2446,25 ,31 
,2447,26 ,30 
,2448,25 ,29 
,2449,26 ,29 
,2450,26 ,30 
,2451,25 ,31 
,2452,25 ,29 
,2453,25 ,31 
,2454,25 ,27 
,2455,25 ,29 
,2456,26 ,28 
,2457,26 ,30 
,2458,25 ,29 
,2459,25 ,29 
,2460,26 ,29 
,2461,25 ,30 
,2462,26 ,32 
,2463,25 ,29 
,2464,26 ,31 
,2465,26 ,31 
,2466,25 ,28 
,2467,26 ,30 
,2468,26 ,29 
,2469,25 ,30 
,2470,25 ,28 
,2471,25 ,30 
,2472,25 ,30 
,2473,26 ,30 
,2474,25 ,28 
,2475,26 ,32 
,2476,26 ,32 
,2477,26 ,32 
,2478,26 ,31 
,2479,25 ,29 
,2480,26 ,33 
,2481,26 ,30 
,2482,26 ,33 
,2483,26 ,31 
,2484,25 ,35 
,2485,26 ,32 
,2486,25 ,29 
,2487,26 ,31 
,2488,27 ,32 
,2489,26 ,30 
,2490,26 ,31 
,2491,25 ,29 
,2492,26 ,30 
,2493,26 ,32 
,2494,26 ,30 
,2495,25 ,28 
,2496,25 ,29 
,2497,26 ,31 
,2498,26 ,31 
,2499,26 ,31 
,2500,25 ,28 
,2501,26 ,30 
,2502,25 ,33 
,2503,26 ,33 
,2504,25 ,31 
,2505,26 ,29 
,2506,25 ,28 
,2507,26 ,29 
,2508,25 ,31 
,2509,26 ,32 
,2510,26 ,31 
,2511,25 ,32 
,2512,25 ,29 
,2513,25 ,28 
,2514,25 ,31 
,2515,25 ,32 
,2516,25 ,32 
,2517,25 ,30 
,2518,25 ,29 
,2519,26 ,33 
,2520,25 ,28 
,2521,25 ,30 
,2522,25 ,29 
,2523,25 ,30 
,2524,26 ,30 
,2525,25 ,32 
,2526,25 ,29 
,2527,25 ,30 
,2528,26 ,32 
,2529,25 ,28 
,2530,25 ,29 
,2531,25 ,30 
,2532,25 ,28 
,2533,25 ,29 
,2534,25 ,29 
,2535,25 ,29 
,2536,25 ,30 
,2537,25 ,30 
,2538,24 ,29 
,2539,25 ,28 
,2540,25 ,32 
,2541,25 ,29 
,2542,25 ,31 
,2543,25 ,30 
,2544,25 ,33 
,2545,25 ,34 
,2546,25 ,33 
,2547,25 ,29 
,2548,25 ,28 
,2549,25 ,35 
,2550,25 ,29 
,2551,26 ,31 
,2552,25 ,29 
,2553,26 ,31 
,2554,26 ,32 
,2555,25 ,30 
,2556,26 ,32 
,2557,25 ,28 
,2558,26 ,34 
,2559,26 ,31 
,2560,25 ,30 
,2561,26 ,33 
,2562,26 ,33 
,2563,26 ,29 
,2564,26 ,31 
,2565,26 ,31 
,2566,26 ,31 
,2567,26 ,30 
,2568,25 ,32 
,2569,26 ,29 
,2570,26 ,33 
,2571,26 ,32 
,2572,26 ,31 
,2573,26 ,32 
,2574,25 ,29 
,2575,25 ,29 
,2576,26 ,31 
,2577,26 ,31 
,2578,25 ,32 
,2579,25 ,29 
,2580,25 ,30 
,2581,25 ,31 
,2582,25 ,29 
,2583,25 ,31 
,2584,26 ,31 
,2585,25 ,30 
,2586,25 ,31 
,2587,25 ,29 
,2588,25 ,29 
,2589,25 ,28 
,2590,25 ,28 
,2591,25 ,29 
,2592,25 ,29 
,2593,24 ,29 
,2594,25 ,31 
,2595,25 ,30 
,2596,25 ,32 
,2597,25 ,31 
,2598,26 ,35 
,2599,26 ,32 
,2600,26 ,30 
,2601,27 ,32 
,2602,26 ,30 
,2603,26 ,31 
,2604,26 ,28 
,2605,26 ,32 
,2606,27 ,32 
,2607,26 ,29 
,2608,26 ,29 
,2609,26 ,30 
,2610,26 ,33 
,2611,26 ,29 
,2612,25 ,29 
,2613,25 ,28 
,2614,26 ,31 
,2615,26 ,29 
,2616,25 ,29 
,2617,26 ,30 
,2618,25 ,32 
,2619,26 ,32 
,2620,25 ,33 
,2621,25 ,29 
,2622,25 ,31 
,2623,26 ,30 
,2624,26 ,30 
