#name,id,P12,P13,P14,P15,kpi7_avg,kpi7_max,
,433,95 ,82 ,80 ,4 ,31 ,46 ,TRUE
,434,95 ,82 ,80 ,5 ,30 ,46 ,TRUE
,435,95 ,82 ,80 ,7 ,29 ,40 ,TRUE
,436,95 ,82 ,80 ,8 ,30 ,39 ,TRUE
,437,95 ,82 ,80 ,10 ,31 ,42 ,TRUE
,438,95 ,85 ,30 ,0 ,28 ,37 ,TRUE
,439,95 ,85 ,30 ,5 ,27 ,35 ,TRUE
,440,95 ,85 ,30 ,10 ,28 ,39 ,TRUE
,441,95 ,85 ,36 ,0 ,28 ,38 ,TRUE
,442,95 ,85 ,36 ,5 ,29 ,43 ,TRUE
,443,95 ,85 ,36 ,10 ,28 ,33 ,TRUE
,444,95 ,85 ,43 ,0 ,29 ,39 ,TRUE
,445,95 ,85 ,43 ,5 ,28 ,36 ,TRUE
,446,95 ,85 ,43 ,10 ,29 ,37 ,TRUE
,447,95 ,85 ,50 ,0 ,29 ,39 ,TRUE
,448,95 ,85 ,50 ,5 ,29 ,44 ,TRUE
,449,95 ,85 ,50 ,10 ,28 ,34 ,TRUE
,450,95 ,85 ,56 ,0 ,29 ,35 ,TRUE
,451,95 ,85 ,56 ,5 ,29 ,43 ,TRUE
,452,95 ,85 ,56 ,10 ,28 ,35 ,TRUE
,453,95 ,85 ,63 ,0 ,28 ,40 ,TRUE
,454,95 ,85 ,63 ,5 ,29 ,37 ,TRUE
,455,95 ,85 ,63 ,10 ,30 ,41 ,TRUE
,456,95 ,85 ,70 ,0 ,29 ,41 ,TRUE
,457,95 ,85 ,70 ,5 ,29 ,35 ,TRUE
,458,95 ,85 ,70 ,10 ,29 ,42 ,TRUE
,459,95 ,85 ,76 ,0 ,29 ,42 ,TRUE
,460,95 ,85 ,76 ,5 ,30 ,44 ,TRUE
,461,95 ,85 ,76 ,10 ,30 ,46 ,TRUE
,462,95 ,85 ,83 ,0 ,30 ,42 ,TRUE
,463,95 ,85 ,83 ,5 ,31 ,40 ,TRUE
,464,95 ,85 ,83 ,10 ,32 ,43 ,TRUE
,465,95 ,85 ,90 ,0 ,32 ,47 ,TRUE
,466,95 ,85 ,90 ,5 ,32 ,46 ,TRUE
,467,95 ,85 ,90 ,10 ,33 ,49 ,TRUE
,468,95 ,88 ,30 ,0 ,28 ,39 ,TRUE
,469,95 ,88 ,30 ,1 ,28 ,36 ,TRUE
,470,95 ,88 ,30 ,2 ,29 ,36 ,TRUE
,471,95 ,88 ,30 ,4 ,29 ,35 ,TRUE
,472,95 ,88 ,30 ,5 ,27 ,40 ,TRUE
,473,95 ,88 ,30 ,7 ,29 ,36 ,TRUE
,474,95 ,88 ,30 ,8 ,29 ,40 ,TRUE
,475,95 ,88 ,30 ,10 ,28 ,36 ,TRUE
,476,95 ,88 ,37 ,0 ,29 ,41 ,TRUE
,477,95 ,88 ,37 ,1 ,28 ,39 ,TRUE
,478,95 ,88 ,37 ,2 ,28 ,38 ,TRUE
,479,95 ,88 ,37 ,4 ,28 ,37 ,TRUE
,480,95 ,88 ,37 ,5 ,29 ,37 ,TRUE
,481,95 ,88 ,37 ,7 ,28 ,35 ,TRUE
,482,95 ,88 ,37 ,8 ,28 ,39 ,TRUE
,483,95 ,88 ,37 ,10 ,28 ,34 ,TRUE
,484,95 ,88 ,44 ,0 ,29 ,35 ,TRUE
,485,95 ,88 ,44 ,1 ,29 ,38 ,TRUE
,486,95 ,88 ,44 ,2 ,29 ,37 ,TRUE
,487,95 ,88 ,44 ,4 ,28 ,38 ,TRUE
,488,95 ,88 ,44 ,5 ,28 ,33 ,TRUE
,489,95 ,88 ,44 ,7 ,29 ,43 ,TRUE
,490,95 ,88 ,44 ,8 ,28 ,41 ,TRUE
,491,95 ,88 ,44 ,10 ,28 ,38 ,TRUE
,492,95 ,88 ,51 ,0 ,29 ,38 ,TRUE
,493,95 ,88 ,51 ,1 ,28 ,35 ,TRUE
,494,95 ,88 ,51 ,2 ,29 ,44 ,TRUE
,495,95 ,88 ,51 ,4 ,30 ,49 ,TRUE
,496,95 ,88 ,51 ,5 ,29 ,41 ,TRUE
,497,95 ,88 ,51 ,7 ,29 ,38 ,TRUE
,498,95 ,88 ,51 ,8 ,29 ,39 ,TRUE
,499,95 ,88 ,51 ,10 ,29 ,49 ,TRUE
,500,95 ,88 ,58 ,0 ,28 ,37 ,TRUE
,501,95 ,88 ,58 ,1 ,29 ,38 ,TRUE
,502,95 ,88 ,58 ,2 ,29 ,37 ,TRUE
,503,95 ,88 ,58 ,4 ,28 ,35 ,TRUE
,504,95 ,88 ,58 ,5 ,28 ,36 ,TRUE
,505,95 ,88 ,58 ,7 ,30 ,43 ,TRUE
,506,95 ,88 ,58 ,8 ,28 ,38 ,TRUE
,507,95 ,88 ,58 ,10 ,29 ,40 ,TRUE
,508,95 ,88 ,65 ,0 ,28 ,36 ,TRUE
,509,95 ,88 ,65 ,1 ,30 ,50 ,TRUE
,510,95 ,88 ,65 ,2 ,30 ,39 ,TRUE
,511,95 ,88 ,65 ,4 ,29 ,35 ,TRUE
,512,95 ,88 ,65 ,5 ,29 ,38 ,TRUE
,513,95 ,88 ,65 ,7 ,29 ,42 ,TRUE
,514,95 ,88 ,65 ,8 ,29 ,38 ,TRUE
,515,95 ,88 ,65 ,10 ,29 ,39 ,TRUE
,516,95 ,88 ,72 ,0 ,29 ,41 ,TRUE
,517,95 ,88 ,72 ,1 ,28 ,37 ,TRUE
,518,95 ,88 ,72 ,2 ,30 ,41 ,TRUE
,519,95 ,88 ,72 ,4 ,29 ,38 ,TRUE
,520,95 ,88 ,72 ,5 ,29 ,42 ,TRUE
,521,95 ,88 ,72 ,7 ,30 ,41 ,TRUE
,522,95 ,88 ,72 ,8 ,29 ,41 ,TRUE
,523,95 ,88 ,72 ,10 ,30 ,38 ,TRUE
,524,95 ,88 ,80 ,0 ,31 ,51 ,TRUE
,525,95 ,88 ,80 ,1 ,30 ,40 ,TRUE
,526,95 ,88 ,80 ,2 ,30 ,41 ,TRUE
,527,95 ,88 ,80 ,4 ,30 ,38 ,TRUE
,528,95 ,88 ,80 ,5 ,31 ,44 ,TRUE
,529,95 ,88 ,80 ,7 ,31 ,42 ,TRUE
,530,95 ,88 ,80 ,8 ,31 ,47 ,TRUE
,531,95 ,88 ,80 ,10 ,32 ,43 ,TRUE
,532,95 ,90 ,30 ,0 ,29 ,35 ,TRUE
,533,95 ,90 ,30 ,5 ,27 ,35 ,TRUE
,534,95 ,90 ,30 ,10 ,28 ,36 ,TRUE
,535,95 ,90 ,36 ,0 ,28 ,41 ,TRUE
,536,95 ,90 ,36 ,5 ,29 ,35 ,TRUE
,537,95 ,90 ,36 ,10 ,28 ,36 ,TRUE
,538,95 ,90 ,43 ,0 ,28 ,35 ,TRUE
,539,95 ,90 ,43 ,5 ,28 ,41 ,TRUE
,540,95 ,90 ,43 ,10 ,28 ,34 ,TRUE
,541,95 ,90 ,50 ,0 ,30 ,42 ,TRUE
,542,95 ,90 ,50 ,5 ,29 ,42 ,TRUE
,543,95 ,90 ,50 ,10 ,30 ,42 ,TRUE
,544,95 ,90 ,56 ,0 ,29 ,37 ,TRUE
,545,95 ,90 ,56 ,5 ,28 ,34 ,TRUE
,546,95 ,90 ,56 ,10 ,28 ,40 ,TRUE
,547,95 ,90 ,63 ,0 ,28 ,44 ,TRUE
,548,95 ,90 ,63 ,5 ,30 ,42 ,TRUE
,549,95 ,90 ,63 ,10 ,29 ,46 ,TRUE
,550,95 ,90 ,70 ,0 ,30 ,42 ,TRUE
,551,95 ,90 ,70 ,5 ,30 ,43 ,TRUE
,552,95 ,90 ,70 ,10 ,29 ,49 ,TRUE
,553,95 ,90 ,76 ,0 ,31 ,41 ,TRUE
,554,95 ,90 ,76 ,5 ,29 ,37 ,TRUE
,555,95 ,90 ,76 ,10 ,29 ,38 ,TRUE
,556,95 ,90 ,83 ,0 ,31 ,39 ,TRUE
,557,95 ,90 ,83 ,5 ,31 ,38 ,TRUE
,558,95 ,90 ,83 ,10 ,31 ,38 ,TRUE
,559,95 ,90 ,90 ,0 ,32 ,45 ,TRUE
,560,95 ,90 ,90 ,5 ,33 ,44 ,TRUE
,561,95 ,90 ,90 ,10 ,32 ,44 ,TRUE
,562,95 ,94 ,30 ,0 ,28 ,35 ,TRUE
,563,95 ,94 ,30 ,1 ,28 ,35 ,TRUE
,564,95 ,94 ,30 ,2 ,29 ,37 ,TRUE
,565,95 ,94 ,30 ,4 ,29 ,34 ,TRUE
,566,95 ,94 ,30 ,5 ,28 ,38 ,TRUE
,567,95 ,94 ,30 ,7 ,28 ,46 ,TRUE
,568,95 ,94 ,30 ,8 ,29 ,43 ,TRUE
,569,95 ,94 ,30 ,10 ,29 ,37 ,TRUE
,570,95 ,94 ,37 ,0 ,28 ,33 ,TRUE
,571,95 ,94 ,37 ,1 ,29 ,41 ,TRUE
,572,95 ,94 ,37 ,2 ,28 ,37 ,TRUE
,573,95 ,94 ,37 ,4 ,30 ,41 ,TRUE
,574,95 ,94 ,37 ,5 ,28 ,35 ,TRUE
,575,95 ,94 ,37 ,7 ,29 ,35 ,TRUE
,576,95 ,94 ,37 ,8 ,29 ,40 ,TRUE
,577,95 ,94 ,37 ,10 ,28 ,35 ,TRUE
,578,95 ,94 ,44 ,0 ,30 ,40 ,TRUE
,579,95 ,94 ,44 ,1 ,30 ,39 ,TRUE
,580,95 ,94 ,44 ,2 ,29 ,37 ,TRUE
,581,95 ,94 ,44 ,4 ,28 ,36 ,TRUE
,582,95 ,94 ,44 ,5 ,28 ,35 ,TRUE
,583,95 ,94 ,44 ,7 ,29 ,36 ,TRUE
,584,95 ,94 ,44 ,8 ,29 ,37 ,TRUE
,585,95 ,94 ,44 ,10 ,29 ,44 ,TRUE
,586,95 ,94 ,51 ,0 ,29 ,38 ,TRUE
,587,95 ,94 ,51 ,1 ,28 ,35 ,TRUE
,588,95 ,94 ,51 ,2 ,29 ,44 ,TRUE
,589,95 ,94 ,51 ,4 ,30 ,39 ,TRUE
,590,95 ,94 ,51 ,5 ,29 ,39 ,TRUE
,591,95 ,94 ,51 ,7 ,29 ,35 ,TRUE
,592,95 ,94 ,51 ,8 ,28 ,37 ,TRUE
,593,95 ,94 ,51 ,10 ,29 ,36 ,TRUE
,594,95 ,94 ,58 ,0 ,29 ,42 ,TRUE
,595,95 ,94 ,58 ,1 ,29 ,38 ,TRUE
,596,95 ,94 ,58 ,2 ,29 ,38 ,TRUE
,597,95 ,94 ,58 ,4 ,29 ,34 ,TRUE
,598,95 ,94 ,58 ,5 ,28 ,36 ,TRUE
,599,95 ,94 ,58 ,7 ,29 ,38 ,TRUE
,600,95 ,94 ,58 ,8 ,28 ,38 ,TRUE
,601,95 ,94 ,58 ,10 ,29 ,37 ,TRUE
,602,95 ,94 ,65 ,0 ,28 ,36 ,TRUE
,603,95 ,94 ,65 ,1 ,30 ,43 ,TRUE
,604,95 ,94 ,65 ,2 ,30 ,39 ,TRUE
,605,95 ,94 ,65 ,4 ,29 ,34 ,TRUE
,606,95 ,94 ,65 ,5 ,29 ,38 ,TRUE
,607,95 ,94 ,65 ,7 ,30 ,42 ,TRUE
,608,95 ,94 ,65 ,8 ,29 ,42 ,TRUE
,609,95 ,94 ,65 ,10 ,29 ,44 ,TRUE
,610,95 ,94 ,72 ,0 ,30 ,43 ,TRUE
,611,95 ,94 ,72 ,1 ,29 ,40 ,TRUE
,612,95 ,94 ,72 ,2 ,30 ,41 ,TRUE
,613,95 ,94 ,72 ,4 ,30 ,40 ,TRUE
,614,95 ,94 ,72 ,5 ,30 ,41 ,TRUE
,615,95 ,94 ,72 ,7 ,30 ,41 ,TRUE
,616,95 ,94 ,72 ,8 ,29 ,38 ,TRUE
,617,95 ,94 ,72 ,10 ,30 ,38 ,TRUE
,618,95 ,94 ,80 ,0 ,30 ,38 ,TRUE
,619,95 ,94 ,80 ,1 ,30 ,41 ,TRUE
,620,95 ,94 ,80 ,2 ,30 ,41 ,TRUE
,621,95 ,94 ,80 ,4 ,31 ,41 ,TRUE
,622,95 ,94 ,80 ,5 ,31 ,44 ,TRUE
,623,95 ,94 ,80 ,7 ,31 ,41 ,TRUE
,624,95 ,94 ,80 ,8 ,31 ,47 ,TRUE
,625,95 ,94 ,80 ,10 ,30 ,38 ,TRUE
,626,95 ,95 ,30 ,0 ,28 ,35 ,TRUE
,627,95 ,95 ,30 ,5 ,28 ,38 ,TRUE
,628,95 ,95 ,30 ,10 ,29 ,37 ,TRUE
,629,95 ,95 ,36 ,0 ,28 ,37 ,TRUE
,630,95 ,95 ,36 ,5 ,29 ,38 ,TRUE
,631,95 ,95 ,36 ,10 ,28 ,36 ,TRUE
,632,95 ,95 ,43 ,0 ,30 ,40 ,TRUE
,633,95 ,95 ,43 ,5 ,28 ,41 ,TRUE
,634,95 ,95 ,43 ,10 ,29 ,38 ,TRUE
,635,95 ,95 ,50 ,0 ,30 ,42 ,TRUE
,636,95 ,95 ,50 ,5 ,29 ,41 ,TRUE
,637,95 ,95 ,50 ,10 ,29 ,38 ,TRUE
,638,95 ,95 ,56 ,0 ,29 ,40 ,TRUE
,639,95 ,95 ,56 ,5 ,29 ,37 ,TRUE
,640,95 ,95 ,56 ,10 ,30 ,47 ,TRUE
,641,95 ,95 ,63 ,0 ,28 ,39 ,TRUE
,642,95 ,95 ,63 ,5 ,30 ,42 ,TRUE
,643,95 ,95 ,63 ,10 ,30 ,40 ,TRUE
,644,95 ,95 ,70 ,0 ,30 ,44 ,TRUE
,645,95 ,95 ,70 ,5 ,29 ,37 ,TRUE
,646,95 ,95 ,70 ,10 ,29 ,40 ,TRUE
,647,95 ,95 ,76 ,0 ,29 ,44 ,TRUE
,648,95 ,95 ,76 ,5 ,29 ,36 ,TRUE
,649,95 ,95 ,76 ,10 ,30 ,36 ,TRUE
,650,95 ,95 ,83 ,0 ,31 ,43 ,TRUE
,651,95 ,95 ,83 ,5 ,31 ,38 ,TRUE
,652,95 ,95 ,83 ,10 ,32 ,44 ,TRUE
,653,95 ,95 ,90 ,0 ,32 ,46 ,TRUE
,654,95 ,95 ,90 ,5 ,33 ,48 ,TRUE
,655,95 ,95 ,90 ,10 ,33 ,45 ,TRUE
,656,95 ,100 ,30 ,0 ,28 ,35 ,TRUE
,657,95 ,100 ,30 ,1 ,27 ,34 ,TRUE
,658,95 ,100 ,30 ,2 ,28 ,37 ,TRUE
,659,95 ,100 ,30 ,4 ,29 ,34 ,TRUE
,660,95 ,100 ,30 ,5 ,28 ,38 ,TRUE
,661,95 ,100 ,30 ,7 ,29 ,39 ,TRUE
,662,95 ,100 ,30 ,8 ,28 ,40 ,TRUE
,663,95 ,100 ,30 ,10 ,29 ,37 ,TRUE
,664,95 ,100 ,36 ,0 ,28 ,37 ,TRUE
,665,95 ,100 ,36 ,5 ,29 ,38 ,TRUE
,666,95 ,100 ,36 ,10 ,28 ,36 ,TRUE
,667,95 ,100 ,37 ,0 ,29 ,41 ,TRUE
,668,95 ,100 ,37 ,1 ,29 ,40 ,TRUE
,669,95 ,100 ,37 ,2 ,28 ,37 ,TRUE
,670,95 ,100 ,37 ,4 ,30 ,41 ,TRUE
,671,95 ,100 ,37 ,5 ,28 ,35 ,TRUE
,672,95 ,100 ,37 ,7 ,28 ,35 ,TRUE
,673,95 ,100 ,37 ,8 ,29 ,40 ,TRUE
,674,95 ,100 ,37 ,10 ,28 ,35 ,TRUE
,675,95 ,100 ,43 ,0 ,30 ,40 ,TRUE
,676,95 ,100 ,43 ,5 ,28 ,41 ,TRUE
,677,95 ,100 ,43 ,10 ,29 ,38 ,TRUE
,678,95 ,100 ,44 ,0 ,30 ,40 ,TRUE
,679,95 ,100 ,44 ,1 ,29 ,36 ,TRUE
,680,95 ,100 ,44 ,2 ,28 ,40 ,TRUE
,681,95 ,100 ,44 ,4 ,28 ,36 ,TRUE
,682,95 ,100 ,44 ,5 ,30 ,38 ,TRUE
,683,95 ,100 ,44 ,7 ,29 ,36 ,TRUE
,684,95 ,100 ,44 ,8 ,29 ,37 ,TRUE
,685,95 ,100 ,44 ,10 ,29 ,38 ,TRUE
,686,95 ,100 ,50 ,0 ,30 ,42 ,TRUE
,687,95 ,100 ,50 ,5 ,29 ,41 ,TRUE
,688,95 ,100 ,50 ,10 ,29 ,38 ,TRUE
,689,95 ,100 ,51 ,0 ,29 ,38 ,TRUE
,690,95 ,100 ,51 ,1 ,29 ,38 ,TRUE
,691,95 ,100 ,51 ,2 ,29 ,44 ,TRUE
,692,95 ,100 ,51 ,4 ,30 ,43 ,TRUE
,693,95 ,100 ,51 ,5 ,29 ,39 ,TRUE
,694,95 ,100 ,51 ,7 ,29 ,36 ,TRUE
,695,95 ,100 ,51 ,8 ,29 ,36 ,TRUE
,696,95 ,100 ,51 ,10 ,29 ,38 ,TRUE
,697,95 ,100 ,56 ,0 ,29 ,40 ,TRUE
,698,95 ,100 ,56 ,5 ,29 ,37 ,TRUE
,699,95 ,100 ,56 ,10 ,30 ,47 ,TRUE
,700,95 ,100 ,58 ,0 ,29 ,42 ,TRUE
,701,95 ,100 ,58 ,1 ,29 ,37 ,TRUE
,702,95 ,100 ,58 ,2 ,29 ,38 ,TRUE
,703,95 ,100 ,58 ,4 ,29 ,38 ,TRUE
,704,95 ,100 ,58 ,5 ,29 ,41 ,TRUE
,705,95 ,100 ,58 ,7 ,29 ,38 ,TRUE
,706,95 ,100 ,58 ,8 ,28 ,38 ,TRUE
,707,95 ,100 ,58 ,10 ,29 ,42 ,TRUE
,708,95 ,100 ,63 ,0 ,28 ,39 ,TRUE
,709,95 ,100 ,63 ,5 ,30 ,42 ,TRUE
,710,95 ,100 ,63 ,10 ,30 ,40 ,TRUE
,711,95 ,100 ,65 ,0 ,30 ,40 ,TRUE
,712,95 ,100 ,65 ,1 ,29 ,37 ,TRUE
,713,95 ,100 ,65 ,2 ,29 ,41 ,TRUE
,714,95 ,100 ,65 ,4 ,29 ,40 ,TRUE
,715,95 ,100 ,65 ,5 ,29 ,41 ,TRUE
,716,95 ,100 ,65 ,7 ,28 ,35 ,TRUE
,717,95 ,100 ,65 ,8 ,29 ,38 ,TRUE
,718,95 ,100 ,65 ,10 ,29 ,39 ,TRUE
,719,95 ,100 ,70 ,0 ,30 ,44 ,TRUE
,720,95 ,100 ,70 ,5 ,29 ,37 ,TRUE
,721,95 ,100 ,70 ,10 ,29 ,40 ,TRUE
,722,95 ,100 ,72 ,0 ,30 ,43 ,TRUE
,723,95 ,100 ,72 ,1 ,29 ,39 ,TRUE
,724,95 ,100 ,72 ,2 ,30 ,41 ,TRUE
,725,95 ,100 ,72 ,4 ,30 ,39 ,TRUE
,726,95 ,100 ,72 ,5 ,30 ,45 ,TRUE
,727,95 ,100 ,72 ,7 ,29 ,38 ,TRUE
,728,95 ,100 ,72 ,8 ,29 ,37 ,TRUE
,729,95 ,100 ,72 ,10 ,30 ,45 ,TRUE
,730,95 ,100 ,76 ,0 ,29 ,44 ,TRUE
,731,95 ,100 ,76 ,5 ,29 ,36 ,TRUE
,732,95 ,100 ,76 ,10 ,30 ,36 ,TRUE
,733,95 ,100 ,80 ,0 ,30 ,44 ,TRUE
,734,95 ,100 ,80 ,1 ,31 ,45 ,TRUE
,735,95 ,100 ,80 ,2 ,30 ,43 ,TRUE
,736,95 ,100 ,80 ,4 ,30 ,36 ,TRUE
,737,95 ,100 ,80 ,5 ,31 ,39 ,TRUE
,738,95 ,100 ,80 ,7 ,31 ,37 ,TRUE
,739,95 ,100 ,80 ,8 ,32 ,47 ,TRUE
,740,95 ,100 ,80 ,10 ,32 ,38 ,TRUE
,741,95 ,100 ,83 ,0 ,31 ,43 ,TRUE
,742,95 ,100 ,83 ,5 ,31 ,38 ,TRUE
,743,95 ,100 ,83 ,10 ,32 ,44 ,TRUE
,744,95 ,100 ,90 ,0 ,32 ,46 ,TRUE
,745,95 ,100 ,90 ,5 ,33 ,48 ,TRUE
,746,95 ,100 ,90 ,10 ,33 ,45 ,TRUE
,747,95 ,105 ,30 ,0 ,28 ,35 ,TRUE
,748,95 ,105 ,30 ,5 ,28 ,38 ,TRUE
,749,95 ,105 ,30 ,10 ,29 ,37 ,TRUE
,750,95 ,105 ,36 ,0 ,28 ,37 ,TRUE
,751,95 ,105 ,36 ,5 ,29 ,38 ,TRUE
,752,95 ,105 ,36 ,10 ,28 ,36 ,TRUE
,753,95 ,105 ,43 ,0 ,30 ,40 ,TRUE
,754,95 ,105 ,43 ,5 ,28 ,41 ,TRUE
,755,95 ,105 ,43 ,10 ,29 ,38 ,TRUE
,756,95 ,105 ,50 ,0 ,30 ,42 ,TRUE
,757,95 ,105 ,50 ,5 ,29 ,41 ,TRUE
,758,95 ,105 ,50 ,10 ,29 ,38 ,TRUE
,759,95 ,105 ,56 ,0 ,29 ,40 ,TRUE
,760,95 ,105 ,56 ,5 ,29 ,37 ,TRUE
,761,95 ,105 ,56 ,10 ,30 ,47 ,TRUE
,762,95 ,105 ,63 ,0 ,28 ,39 ,TRUE
,763,95 ,105 ,63 ,5 ,30 ,42 ,TRUE
,764,95 ,105 ,63 ,10 ,30 ,40 ,TRUE
,765,95 ,105 ,70 ,0 ,30 ,44 ,TRUE
,766,95 ,105 ,70 ,5 ,29 ,37 ,TRUE
,767,95 ,105 ,70 ,10 ,29 ,40 ,TRUE
,768,95 ,105 ,76 ,0 ,29 ,44 ,TRUE
,769,95 ,105 ,76 ,5 ,29 ,36 ,TRUE
,770,95 ,105 ,76 ,10 ,30 ,36 ,TRUE
,771,95 ,105 ,83 ,0 ,31 ,43 ,TRUE
,772,95 ,105 ,83 ,5 ,31 ,38 ,TRUE
,773,95 ,105 ,83 ,10 ,32 ,44 ,TRUE
,774,95 ,105 ,90 ,0 ,32 ,46 ,TRUE
,775,95 ,105 ,90 ,5 ,33 ,48 ,TRUE
,776,95 ,105 ,90 ,10 ,33 ,45 ,TRUE
,777,95 ,110 ,30 ,0 ,28 ,35 ,TRUE
,778,95 ,110 ,30 ,5 ,28 ,38 ,TRUE
,779,95 ,110 ,30 ,10 ,29 ,37 ,TRUE
,780,95 ,110 ,36 ,0 ,28 ,37 ,TRUE
,781,95 ,110 ,36 ,5 ,29 ,38 ,TRUE
,782,95 ,110 ,36 ,10 ,28 ,36 ,TRUE
,783,95 ,110 ,43 ,0 ,30 ,40 ,TRUE
,784,95 ,110 ,43 ,5 ,28 ,41 ,TRUE
,785,95 ,110 ,43 ,10 ,29 ,38 ,TRUE
,786,95 ,110 ,50 ,0 ,30 ,42 ,TRUE
,787,95 ,110 ,50 ,5 ,29 ,41 ,TRUE
,788,95 ,110 ,50 ,10 ,29 ,38 ,TRUE
,789,95 ,110 ,56 ,0 ,29 ,40 ,TRUE
,790,95 ,110 ,56 ,5 ,29 ,37 ,TRUE
,791,95 ,110 ,56 ,10 ,30 ,47 ,TRUE
,792,95 ,110 ,63 ,0 ,28 ,39 ,TRUE
,793,95 ,110 ,63 ,5 ,30 ,42 ,TRUE
,794,95 ,110 ,63 ,10 ,30 ,40 ,TRUE
,795,95 ,110 ,70 ,0 ,30 ,44 ,TRUE
,796,95 ,110 ,70 ,5 ,29 ,37 ,TRUE
,797,95 ,110 ,70 ,10 ,29 ,40 ,TRUE
,798,95 ,110 ,76 ,0 ,29 ,44 ,TRUE
,799,95 ,110 ,76 ,5 ,29 ,36 ,TRUE
,800,95 ,110 ,76 ,10 ,30 ,36 ,TRUE
,801,95 ,110 ,83 ,0 ,31 ,43 ,TRUE
,802,95 ,110 ,83 ,5 ,31 ,38 ,TRUE
,803,95 ,110 ,83 ,10 ,32 ,44 ,TRUE
,804,95 ,110 ,90 ,0 ,32 ,46 ,TRUE
,805,95 ,110 ,90 ,5 ,33 ,48 ,TRUE
,806,95 ,110 ,90 ,10 ,33 ,45 ,TRUE
,807,100 ,60 ,30 ,0 ,26 ,31 ,TRUE
,808,100 ,60 ,30 ,1 ,26 ,29 ,TRUE
,809,100 ,60 ,30 ,2 ,26 ,29 ,TRUE
,810,100 ,60 ,30 ,4 ,26 ,31 ,TRUE
,811,100 ,60 ,30 ,5 ,26 ,31 ,TRUE
,812,100 ,60 ,30 ,7 ,26 ,28 ,TRUE
,813,100 ,60 ,30 ,8 ,26 ,30 ,TRUE
,814,100 ,60 ,30 ,10 ,26 ,33 ,TRUE
,815,100 ,60 ,37 ,0 ,25 ,30 ,TRUE
,816,100 ,60 ,37 ,1 ,26 ,33 ,TRUE
,817,100 ,60 ,37 ,2 ,26 ,32 ,TRUE
,818,100 ,60 ,37 ,4 ,25 ,32 ,TRUE
,819,100 ,60 ,37 ,5 ,26 ,32 ,TRUE
,820,100 ,60 ,37 ,7 ,26 ,32 ,TRUE
,821,100 ,60 ,37 ,8 ,26 ,30 ,TRUE
,822,100 ,60 ,37 ,10 ,26 ,29 ,TRUE
,823,100 ,60 ,44 ,0 ,25 ,30 ,TRUE
,824,100 ,60 ,44 ,1 ,25 ,29 ,TRUE
,825,100 ,60 ,44 ,2 ,26 ,30 ,TRUE
,826,100 ,60 ,44 ,4 ,25 ,30 ,TRUE
,827,100 ,60 ,44 ,5 ,25 ,29 ,TRUE
,828,100 ,60 ,44 ,7 ,25 ,29 ,TRUE
,829,100 ,60 ,44 ,8 ,26 ,31 ,TRUE
,830,100 ,60 ,44 ,10 ,25 ,31 ,TRUE
,831,100 ,60 ,51 ,0 ,25 ,30 ,TRUE
,832,100 ,60 ,51 ,1 ,25 ,29 ,TRUE
,833,100 ,60 ,51 ,2 ,25 ,27 ,TRUE
,834,100 ,60 ,51 ,4 ,25 ,31 ,TRUE
,835,100 ,60 ,51 ,5 ,26 ,30 ,TRUE
,836,100 ,60 ,51 ,7 ,25 ,29 ,TRUE
,837,100 ,60 ,51 ,8 ,26 ,29 ,TRUE
,838,100 ,60 ,51 ,10 ,26 ,30 ,TRUE
,839,100 ,60 ,58 ,0 ,25 ,31 ,TRUE
,840,100 ,60 ,58 ,1 ,25 ,29 ,TRUE
,841,100 ,60 ,58 ,2 ,25 ,31 ,TRUE
,842,100 ,60 ,58 ,4 ,25 ,27 ,TRUE
,843,100 ,60 ,58 ,5 ,25 ,29 ,TRUE
,844,100 ,60 ,58 ,7 ,26 ,28 ,TRUE
,845,100 ,60 ,58 ,8 ,26 ,30 ,TRUE
,846,100 ,60 ,58 ,10 ,25 ,29 ,TRUE
,847,100 ,60 ,65 ,0 ,25 ,29 ,TRUE
,848,100 ,60 ,65 ,1 ,26 ,29 ,TRUE
,849,100 ,60 ,65 ,2 ,25 ,30 ,TRUE
,850,100 ,60 ,65 ,4 ,26 ,32 ,TRUE
,851,100 ,60 ,65 ,5 ,25 ,29 ,TRUE
,852,100 ,60 ,65 ,7 ,26 ,31 ,TRUE
,853,100 ,60 ,65 ,8 ,26 ,31 ,TRUE
,854,100 ,60 ,65 ,10 ,25 ,28 ,TRUE
,855,100 ,60 ,72 ,0 ,26 ,30 ,TRUE
,856,100 ,60 ,72 ,1 ,26 ,29 ,TRUE
,857,100 ,60 ,72 ,2 ,25 ,30 ,TRUE
,858,100 ,60 ,72 ,4 ,25 ,28 ,TRUE
,859,100 ,60 ,72 ,5 ,25 ,30 ,TRUE
,860,100 ,60 ,72 ,7 ,25 ,30 ,TRUE
,861,100 ,60 ,72 ,8 ,26 ,30 ,TRUE
,862,100 ,60 ,72 ,10 ,25 ,28 ,TRUE
,863,100 ,60 ,80 ,0 ,26 ,32 ,TRUE
,864,100 ,60 ,80 ,1 ,26 ,32 ,TRUE
,865,100 ,60 ,80 ,2 ,26 ,32 ,TRUE
,866,100 ,60 ,80 ,4 ,26 ,31 ,TRUE
,867,100 ,60 ,80 ,5 ,25 ,29 ,TRUE
,868,100 ,60 ,80 ,7 ,26 ,33 ,TRUE
